event_url,title,date,class,venue,year,Overall,Rider,Hometown,Machine,Moto 1,Moto 2
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,23,Marco Dube,QC,KTM,19.0,33.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,24,Barry Carsten,"Bayville, NJ",Suzuki,22.0,20.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,25,Ryan D Clark,"Albuquerque, NM",Yamaha,20.0,24.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,26,Paul Corey,"Goshen, NY",Yamaha,28.0,27.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,27,James A Brothers,"Palmer, MA",Honda,30.0,26.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,28,Zeb Armstrong,"Gardnerville, NV",Yamaha,29.0,28.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,29,Jeremias S Israel,Chile,Honda,39.0,22.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,30,David Oettel,"Salem, WI",Honda,27.0,34.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,31,Aaron M Dieter,"Dansville, NY",Yamaha,37.0,25.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,32,Vincent J Karnow,"Medina, OH",KTM,32.0,30.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,33,Dennis Stapleton,"Capitola, CA",Honda,34.0,29.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,34,Thomas L Hofmaster,"Pearl City, IL",Yamaha,33.0,31.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,35,Isaiah V Johnson,"Albuquerque, NM",Yamaha,26.0,38.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,36,Jimmy Wilson,"Willis, MI",Yamaha,25.0,39.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,37,Joel Dengler,"Chatsworth, NJ",Suzuki,31.0,35.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,38,Shane O'Connor,"Southwick, MA",Suzuki,36.0,32.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,39,Kris R Papworth,"American Fork, UT",Kawasaki,35.0,37.0
https://vault.racerxonline.com/2001-07-15/250mx/unadilla,Unadilla Motocross - 250MX,"July 15, 2001",250mx,Unadilla,,40,Davey Yezek,"Mt. Pleasant, PA",Yamaha,40.0,40.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,1,Mike Brown,"Gray, TN",Kawasaki,1.0,1.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,2,Ernesto Fonseca,Costa Rica,Yamaha,2.0,6.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,3,Brock Sellards,"New Philadelphia, OH",KTM,5.0,3.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,4,Damon W Huffman,"Saugus, CA",Yamaha,4.0,7.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,5,Branden Jesseman,"Fombell, PA",Honda,3.0,9.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,6,Grant Langston,"Durban, South Africa",KTM,8.0,4.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,7,Larry Ward,"Woodinville, WA",Yamaha,6.0,8.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,8,Travis Pastrana,"Annapolis, MD",Suzuki,10.0,5.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,9,Kelly Smith,"Ludington, MI",KTM,9.0,10.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,10,Rodrig Thain,France,Suzuki,28.0,2.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,11,Nicholas Wey,"DeWitt, MI",Yamaha,13.0,13.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,12,Greg S Schnell,"Rancho Cucamonga, CA",Yamaha,12.0,14.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,13,Bobby Bonds,"Bakersfield, CA",Kawasaki,16.0,12.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,14,Steve Boniface,France,Honda,7.0,33.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,15,Keith S Johnson,"Pembroke, MA",Yamaha,11.0,36.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,16,Nathan Ramsey,"Hixson, TN",Yamaha,11.0,36.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,17,David Pingree,"Scottsdale, AZ",Honda,14.0,19.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,18,Casey Lytle,"Saugus, CA",Kawasaki,19.0,16.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,19,Shae Bentley,"Fayetteville, GA",Kawasaki,36.0,15.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,20,Steve Lamson,"Orangevale, CA",Husqvarna,15.0,31.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,21,Paul Currie,"Naples, FL",Honda,35.0,17.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,22,Michael Brandes,"Ukiah, CA",Yamaha,17.0,40.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,23,Scott Sheak,"Germantown, NY",Honda,29.0,18.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,24,Christopher Gosselaar,"Juniper Hills, CA",Husqvarna,18.0,21.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,25,Billy Payne,"Simi Valley, CA",Honda,37.0,20.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,26,Matt Walker,"Mcrae, GA",Honda,20.0,22.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,27,Randy Valade,"Howell, MI",Honda,22.0,25.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,28,Michael G Young,"Rancho Cucamonga, CA",Honda,23.0,26.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,29,Chase S Reed,"Lone Grove, OK",Suzuki,25.0,27.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,30,Jacob W Martin,"Oklahoma City, OK",Yamaha,31.0,24.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,31,Scott Metz,"West Harrison, IN",Yamaha,26.0,29.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,32,Paul Veracka,"Bridgewater, MA",Kawasaki,34.0,23.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,33,Keith R Johnson,"Albuquerque, NM",Yamaha,34.0,23.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,34,Erick Vallejo,Mexico,Suzuki,32.0,28.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,35,Steve Andrich,"Perris, CA",Yamaha,32.0,28.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,36,Danny Carlson,"Sun City, CA",Suzuki,27.0,39.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,37,Tyson D Hadsell,"Hudson, FL",Yamaha,33.0,34.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,38,Jeff Northrop,"Murrieta, CA",Kawasaki,40.0,30.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,39,Gerrit W Ordelman,"Victorville, CA",Yamaha,38.0,35.0
https://vault.racerxonline.com/2001-07-22/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 22, 2001",125mx,Kenworthys Motocross Park,,40,Jeff Gibson,"Thornville, OH",Suzuki,39.0,38.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,1,Ricky Carmichael,"Havana, FL",Kawasaki,1.0,2.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,2,Mike LaRocco,"La Porte, IN",Honda,4.0,3.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,3,Kevin Windham,"Centerville, MS",Suzuki,2.0,5.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,4,Stephane Roncada,France,Kawasaki,5.0,6.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,5,David Vuillemin,"Murrieta, CA",Yamaha,7.0,7.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,6,Ryan Hughes,"Escondido, CA",Honda,13.0,4.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,7,John Dowd,"Chicopee, MA",KTM,8.0,8.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,8,Tim Ferry,"Largo, FL",Yamaha,31.0,1.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,9,Kyle Lewis,"Simi Valley, CA",Yamaha,9.0,9.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,10,Sebastien Tortelli,France,Honda,3.0,30.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,11,Kevin M Crine,"Mechanisville, MD",Honda,12.0,11.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,12,"Jason ""JT"" Thomas","Melrose, FL",Husqvarna,11.0,12.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,13,Travis A Preston,"Hesperia, CA",Husqvarna,10.0,13.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,14,Robbie Reynard,"Norman, OK",Yamaha,17.0,10.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,15,Ezra Lusk,"Bainbridge, GA",Honda,6.0,26.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,16,Joseph Oehlhof,"Wapakoneta, OH",Yamaha,14.0,15.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,17,Isaiah V Johnson,"Albuquerque, NM",Yamaha,15.0,16.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,18,Ryan D Clark,"Albuquerque, NM",Yamaha,32.0,14.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,19,Thomas L Hofmaster,"Pearl City, IL",Yamaha,18.0,18.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,20,James Povolny,"Mendota Heights, MN",Honda,16.0,32.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,21,Paul Carpenter,"Ithaca, NY",KTM,21.0,17.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,22,Barry Carsten,"Bayville, NJ",Suzuki,20.0,19.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,23,Scott Carter,"Manchester, CT",Suzuki,19.0,34.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,24,Mike E Katin Jr,"East Sparta, OH",Yamaha,39.0,20.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,25,Brian Stone,"Kansas City, MO",Kawasaki,22.0,21.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,26,Matt R Shue,"Buford, GA",Yamaha,24.0,23.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,27,Michael J Kann,"Oronoco, MN",Yamaha,26.0,24.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,28,Nick W Metcalf,"Ulysses, KS",Suzuki,23.0,28.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,29,Brian S Mason,"Columbia, IL",Kawasaki,34.0,22.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,30,Dennis Stapleton,"Capitola, CA",Honda,30.0,29.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,31,Jamie Brockman,Australia,Honda,36.0,25.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,32,Jeffrey Baker Jr,"Greenwood, IN",Yamaha,28.0,36.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,33,Scott Davis,"Yuba City, CA",Kawasaki,27.0,37.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,34,Robbie Skaggs,"Lawrence, KS",Suzuki,25.0,39.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,35,Jimmy Wilson,"Willis, MI",Yamaha,38.0,27.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,36,Jason Fink,"Boynton Beach, FL",Yamaha,29.0,38.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,37,Clark Stiles,"Tanner, AL",KTM,37.0,31.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,38,Aaron M Dieter,"Dansville, NY",Yamaha,35.0,33.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,39,Bradley Strunk,"Lexington, KY",Suzuki,33.0,35.0
https://vault.racerxonline.com/2001-07-22/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 22, 2001",250mx,Kenworthys Motocross Park,,40,David Oettel,"Salem, WI",Honda,40.0,40.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,1,Mike Brown,"Gray, TN",Kawasaki,1.0,1.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,2,Grant Langston,"Durban, South Africa",KTM,2.0,3.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,3,Rodrig Thain,France,Suzuki,4.0,5.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,4,Tallon Vohland,"Citrus Heights, CA",Kawasaki,3.0,8.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,5,Larry Ward,"Woodinville, WA",Yamaha,12.0,2.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,6,Brock Sellards,"New Philadelphia, OH",KTM,11.0,4.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,7,Ernesto Fonseca,Costa Rica,Yamaha,9.0,6.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,8,Scott Sheak,"Germantown, NY",Honda,6.0,10.0
https://vault.racerxonline.com/2001-07-29/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"July 29, 2001",125mx,Washougal Motocross Park,,9,Steve Boniface,France,Honda,10.0,9.0
